caseId,sourceName,articleTitle,articleUrl,scope,canonicalEntity,entityType,eventType,publishBlocked,failureCodes,recommendedFixes
23083a8fa7347767,THR,‘Welcome to Wrexham’ Lands Big Three-Season Renewal at FX,https://www.hollywoodreporter.com/tv/tv-news/welcome-to-wrexham-renewed-through-season-8-fx-1236560957/,screenrender_core,Wrexham' Lands Big Three-Season,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP,Add canonical token overlap gating before accepting TMDb title candidates.|Validate caption headline entity against canonical media title and allowed entities.
956d9e285eff1816,THR,"Why Zendaya and Tom Holland Won This Week, But ‘Harry Potter’ and ‘Dune’ Lost",https://www.hollywoodreporter.com/movies/movie-news/zendaya-tom-holland-harry-potter-dune-1236560114/,screenrender_core,Black Snape,movie,other,true,CAPTION_BROKEN_QUOTE|CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.|Validate caption headline entity against canonical media title and allowed entities.
34aaf0c59333069b,ComicBook,Cult Classic 1980s Comedy Movie Is Finally Getting a Sequel With a Major Hollywood Star,https://comicbook.com/movies/news/cult-classic-1980s-comedy-movie-is-finally-getting-a-sequel-with-a-major-hollywood-star/,screenrender_core,"nothing,",tv,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
01c383222e545c32,ComicBook,Chris Evans’ Forgotten Superhero Movie is Free to Stream This Month,https://comicbook.com/movies/news/chris-evans-forgotten-superhero-movie-is-free-to-stream-this-month/,screenrender_core,Push,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Strip outlet package labels before deterministic caption generation.
8e04df7e2e58aeb8,ComicBook,Frieren: Beyond Journey’s End Gets a New Release After Season 2 Finale,https://comicbook.com/anime/news/frieren-beyond-journeys-end-gets-a-new-release-after-season-2-finale/,screenrender_core,Beyond Journey's End Gets,person,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
87ce3b68de1959d6,TVLine,Did Abbott Elementary Just Break Up Janine And Gregory? Quinta Brunson Details The Fallout From That Big Fight,https://www.tvline.com/2144224/abbott-elementary-janine-gregory-break-up-season-5-episode-19-recap/,screenrender_core,Did Abbott Elementary Just,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
80de8db36350e6a8,TVLine,Survivor 50's Latest Boot Reveals What We Didn't See During That Spicy Camp Fight,https://www.tvline.com/2144154/survivor-50-dee-valladares-exit-interview-episode-7/,screenrender_core,Latest Boot Reveals What,person,interview_quote,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
3f6f2e0b00706d7c,TVLine,Malcolm In The Middle Review: Hulu's Messy Family Reunion Struggles To Recapture The Original's Zing,https://www.tvline.com/2143515/malcolm-in-the-middle-lifes-still-unfair-hulu-review/,screenrender_core,Malcolm In The Middle,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH,Validate caption headline entity against canonical media title and allowed entities.
1e95547548af0e79,TVLine,Sullivan's Crossing Season 4 First Look: Liam's Arrival Brings 'Tension' For Maggie And Cal (Exclusive),https://www.tvline.com/2144015/sullivans-crossing-season-4-spoilers-first-look-liam-maggie-cal/,screenrender_core,Tension,tv,first_look,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
f13b98910e5d0ad6,TVLine,Rooster Renewed For Season 2 At HBO,https://www.tvline.com/2144014/steve-carell-rooster-renewed-season-2-hbo/,screenrender_core,Rooster Renewed For Season,person,renewal,true,IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP,Add canonical token overlap gating before accepting TMDb title candidates.
96ff437aa5f6afa3,TVLine,Why Star Trek: The Next Generation's Worst-Rated Episode On IMDb Is So Hated,https://www.tvline.com/2142077/why-star-trek-the-next-generation-worst-rated-episode-imdb-so-hated/,screenrender_core,,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_SAFE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
a075491ce2e9115e,TVLine,"What To Watch Thursday: Big Mistakes And Miniature Wife Premiere, Hacks' End Begins, And More",https://www.tvline.com/2143521/what-to-watch-april-9-2026-tv-shows-movies/,screenrender_core,,person,release_date,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
92c9b1146a0a833b,TVLine,Survivor 50 Recap: The Dragon Slayer Declares War,https://www.tvline.com/2143684/survivor-50-recap-episode-7-dee-voted-off/,screenrender_core,The Dragon Slayer Declares,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
786d9db3fdc687f2,TVLine,Chicago Med: [Spoiler] Is Alive! Oliver Platt Teases 'Plenty Of Drama' Ahead,https://www.tvline.com/2143699/chicago-med-charles-alive-oliver-platt-interview-season-11-episode-17/,screenrender_core,Plenty Of Drama,tv,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
2a5fdbc0252f6188,TheWrap,Jimmy Kimmel Jokes Zendaya Is Probably the Reason No One on ‘Euphoria’ Knows Its Future: ‘Tom Holland Can’t Be Trusted’ | Video,https://www.thewrap.com/creative-content/tv-shows/jimmy-kimmel-zendaya-reason-no-one-knows-euphoria-future-tom-holland/,screenrender_core,Jimmy Kimmel Live!,tv,interview_quote,true,CAPTION_BROKEN_QUOTE|IMAGE_COMPANY_LOGO_MISUSED,Block company logos as primary images when a project or person entity exists.|Reject broken quote fragments before captions can pass final validation.
8b002bc9b659b536,TheWrap,"‘Thrash’ Review: Not a Great Killer Shark Movie, but You Could Netflix and Gill",https://www.thewrap.com/creative-content/movies/thrash-review-netflix-tommy-wirkola/,screenrender_core,Thrash,movie,casting,false,,
1c4b0da8e2087cdf,TheWrap,‘Michael’ Clip of Jaafar Jackson’s ‘Billie Jean’ Performance Slammed by Fans: ‘F–king Atrocious’,https://www.thewrap.com/creative-content/movies/michael-movie-clip-jaafar-jackson-billie-jean-fans-react/,screenrender_core,"Motown 25: Yesterday, Today, Forever,",movie,interview_quote,true,IMAGE_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Require selected images to be grounded in canonical allowed entities.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
08c1b1bc16fbdf0b,SlashFilm,Stephen King Thinks This Sci-Fi Anthology Series Is Scarier Than The Twilight Zone,https://www.slashfilm.com/2143915/stephen-king-sci-fi-anthology-the-outer-limits-scarier-the-twilight-zone/,screenrender_core,,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Add canonical token overlap gating before accepting TMDb title candidates.|Validate caption headline entity against canonical media title and allowed entities.
6d5ba2f54f6243bb,SlashFilm,Why The New Faces Of Death Movie May Be The Most Complex Horror Movie Of 2026,https://www.slashfilm.com/2143166/why-faces-of-death-most-complex-2026-horror-movie/,screenrender_core,,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_SAFE_BLOCK|TMDB_TITLE_NOT_RESOLVED|ENTITY_NOT_RESOLVED|ENTITY_NOT_RESOLVED_SAFE_BLOCK,Tighten canonical entity extraction before image or caption generation.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
891df1eb0e28da11,SlashFilm,The Pitt Season 2's Gilligan's Island Reference Explained,https://www.slashfilm.com/2144572/the-pitt-season-2-gilligans-island-reference-explained/,screenrender_core,The Pitt Season,person,reveal,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
e42d8ae7570220c3,SlashFilm,For All Mankind Season 5 Just Gave Its Best Character A Perfect Send-Off,https://www.slashfilm.com/2144208/for-all-mankind-season-5-ed-baldwin-death-explained/,screenrender_core,For All Mankind Season,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
bfd88fcc920b1c7b,THR,Inside the Global Agency That Turns Stylists Into Stars,https://www.hollywoodreporter.com/lifestyle/lifestyle-news/global-agency-stylists-stars-1236556246/,screenrender_core,Global Agency That Turns,person,other,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
641d16ef2095364d,THR,Fox News Is Sending ‘Fox & Friends’ on an RV Road Trip (Exclusive),https://www.hollywoodreporter.com/tv/tv-news/fox-friends-rv-contest-road-trip-1236560157/,screenrender_core,RV Road Trip,person,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_TMBD_CANDIDATE_ZERO_TOKEN_OVERLAP,Add canonical token overlap gating before accepting TMDb title candidates.|Validate caption headline entity against canonical media title and allowed entities.
67d0a950677383b0,THR,"BAFTA Film Awards Review of Tourette’s Fiasco Finds “Weaknesses” in Planning and Crisis Procedures, But No “Malicious Intent”",https://www.hollywoodreporter.com/movies/movie-news/bafta-awards-review-planning-crisis-john-davidson-lindo-bbc-1236561073/,screenrender_core,Weaknesses,movie,casting,true,CAPTION_BROKEN_QUOTE,Reject broken quote fragments before captions can pass final validation.
1f56afbebefb6be8,THR,‘Thrash’ Review: Phoebe Dynevor Gives Birth in Floodwaters Teeming With Sharks in Preposterous but Enjoyable Netflix Pulp,https://www.hollywoodreporter.com/movies/movie-reviews/thrash-review-phoebe-dynevor-netflix-shark-thriller-1236556644/,screenrender_core,Thrash,movie,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_COMPANY_LOGO_MISUSED,Block company logos as primary images when a project or person entity exists.|Validate caption headline entity against canonical media title and allowed entities.
8411a656c0ea533d,THR,"Where to Watch ‘Malcolm in the Middle: Life’s Still Unfair,’ Sequel to the 2000s Sitcom",https://www.hollywoodreporter.com/tv/tv-news/watch-malcolm-in-the-middle-lifes-still-unfair-free-online-1236560825/,screenrender_core,Malcolm in the Middle,tv,other,false,,
8c8c32c0ef9a574a,THR,No Superheroes Needed: ‘The Devil Wears Prada 2’ to Kick Off Summer Box Office in High Style,https://www.hollywoodreporter.com/movies/movie-news/devil-wears-prada-2-summer-box-office-high-style-1236560947/,screenrender_core,The Devil Wears Prada 2,movie,box_office,true,CAPTION_CANONICAL_ENTITY_MISMATCH,Validate caption headline entity against canonical media title and allowed entities.
1f46500e880a83a1,ScreenRant,Ryan Reynolds' Hit Hulu Series Officially Returning For 3 More Seasons,https://screenrant.com/welcome-to-wrexham-three-season-renewal-hulu-fx/,screenrender_core,Welcome,tv,return,false,,
b0b05b7b06ad9b08,ScreenRant,Malcolm In The Middle: Life’s Still Unfair Season 2 Return Potential Addressed By Creator,https://screenrant.com/malcolm-in-the-middle-lifes-still-unfair-season-2-chances-linwood-boomer/,screenrender_core,Malcolm In The Middle,person,return,true,IMAGE_LOGO_OVERUSE|IMAGE_COMPANY_LOGO_MISUSED,Block company logos as primary images when a project or person entity exists.
96710c76923346f1,ScreenRant,"Absolute Green Arrow Creators Reveal Details of ""Serial Killer"" Reboot",https://screenrant.com/absolute-green-arrow-reboot-details-black-canary/,screenrender_core,Absolute Green Arrow Creators,person,other,true,CAPTION_BROKEN_QUOTE|CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Reject broken quote fragments before captions can pass final validation.|Validate caption headline entity against canonical media title and allowed entities.
528a4d7aff6b962f,ScreenRant,Top 10 Greatest Spider-Man Stories Starring The Sinister Six,https://screenrant.com/spider-man-best-sinister-six-stories-all-time/,screenrender_core,s rogues,movie,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
848f48d0dc3fbee6,ScreenRant,10 Forgotten Fantasy TV Shows That Deserve A Second Chance,https://screenrant.com/near-perfect-fantasys-shows-no-one-remembers/,screenrender_core,Forgotten Fantasy TV Shows,person,other,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
74b270d025f00953,ScreenRant,This Classic Cartoon Network Show's Movie Finale Is Still Perfect Over 15 Years Later,https://screenrant.com/ed-edd-eddy-perfect-finale-movie/,screenrender_core,Cartoon Network,tv,other,true,IMAGE_MEDIA_TYPE_MISMATCH,
3d72153914e55278,ComicBook,"7 DC Weapons More Powerful Than Mjolnir, Ranked",https://comicbook.com/comics/list/7-dc-weapons-more-powerful-than-mjolnir-ranked/,screenrender_core,DC Weapons More Powerful,person,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
1aac7b92a66861a5,ComicBook,"4 Years Later, DC Comics Revives Its Coolest Superman Idea (With a Twist)",https://comicbook.com/comics/feature/4-years-later-dc-comics-revives-its-coolest-superman-idea-with-a-twist/,screenrender_core,Reign of the Superboys,movie,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
1b620b203b7ba988,ComicBook,"10 Best Alternate X-Men Costumes From Age of Apocalypse, Ranked",https://comicbook.com/comics/list/10-best-alternate-x-men-costumes-from-age-of-apocalypse-ranked/,screenrender_core,"90s X-Men, and a big reason for that is the undisputed classic",tv,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
19c7f84ac400b75a,ComicBook,5 Criminally Cancelled Sci-Fi Shows We’ll Never Get Over,https://comicbook.com/tv-shows/list/5-criminally-cancelled-sci-fi-shows-well-never-get-over/,screenrender_core,FlashForward,tv,casting,true,CAPTION_ARTICLE_PACKAGE_LABEL|CAPTION_HEADLINE_JUNK|CAPTION_CANONICAL_ENTITY_MISMATCH|CAPTION_PACKAGE_LABEL_LEAK|CAPTION_MALFORMED_HEADLINE,Validate caption headline entity against canonical media title and allowed entities.|Strip outlet package labels before deterministic caption generation.
6c55d795a689cf27,ComicBook,"Beast’s 7 Greatest Looks in X-Men History, Ranked",https://comicbook.com/comics/list/beasts-7-greatest-looks-in-x-men-history-ranked/,screenrender_core,Hank,tv,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
e9778529a5430c83,ComicBook,God-Tier Cosmic Marvel Character Spotted in Daredevil: Born Again,https://comicbook.com/tv-shows/news/god-tier-cosmic-marvel-character-spotted-in-daredevil-born-again/,screenrender_core,appearance,tv,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
06afc0071f459cad,ComicBook,7 Anime With The Biggest Plot Twists,https://comicbook.com/anime/list/7-anime-with-the-biggest-plot-twists/,screenrender_core,Anime With The Biggest,person,casting,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
1172f76e55985543,Collider,'The Drops of God' Review: Crunchyroll's Most Unique Anime Could Become the Streamer's Next Sleeper Hit,https://collider.com/drops-of-god-review-anime-crunchyroll/,screenrender_core,The Drops,person,renewal,true,CAPTION_CANONICAL_ENTITY_MISMATCH,Validate caption headline entity against canonical media title and allowed entities.
5c9be459268895e5,Collider,"Test Your Knowledge With the Collider TV Quiz — April 10, 2026",https://collider.com/tv-quiz-apr-10-2026-atlanta-fx/,screenrender_core,play today's Movie Quiz,movie,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
a1369c754c61ebf7,Collider,"Test Your Knowledge With the Collider Movie Quiz — April 10, 2026",https://collider.com/movie-quiz-apr-10-2026-hot-shots-airplane-spoofs/,screenrender_core,try today's TV Quiz,movie,other,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
246e3ab05c27a149,Collider,Anya Taylor-Joy’s Most Universally Loved Movie Is Now on Prime Video,https://collider.com/best-prime-video-movies-watch-weekend-april-10/,screenrender_core,"s Billy Butcher, Jack Quaid",tv,release_date,true,CAPTION_CANONICAL_ENTITY_MISMATCH|IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PROJECT_FALLBACK_EMPTY,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.|Validate caption headline entity against canonical media title and allowed entities.
59167da8e858e8b3,Collider,Disney+'s New Sci-Fi Crime Series Dominates Global Streaming Charts in Just 1 Week,https://collider.com/star-wars-maul-shadow-lord-sci-fi-crime-series-streaming-success-disney-plus-april-2026/,screenrender_core,New Sci-Fi Crime Series,person,other,true,IMAGE_NOT_FOUND|IMAGE_NOT_FOUND_FALSE_BLOCK|PERSON_FALLBACK_NOT_ALLOWED,Add a recovery path for valid TMDb assets once canonical extraction is reliable.|Improve fallback policy for feed images only when they are explicitly project-linked and renderable.
